Date,Precipitation,Temperature,Relative Humidity,Wind Speed
1989-03-23,1.7,25.29,79.67,8.36
1989-03-24,0.0,26.39,72.88,5.84
1989-03-25,0.9,25.93,77.83,4.82
1989-03-26,0.0,26.73,70.71,10.54
1989-03-27,0.0,26.34,69.83,20.12
1989-03-28,0.0,26.7,69.33,24.58
1989-03-29,0.0,26.73,69.5,23.91
1989-03-30,0.0,26.45,67.92,22.66
1989-03-31,0.0,26.99,63.21,23.96
1989-04-01,1.3,26.21,71.0,18.0
1989-04-02,0.0,26.25,77.12,9.09
1989-04-03,0.0,27.51,73.0,5.7
1989-04-04,0.0,27.66,67.29,10.28
1989-04-05,0.0,27.52,65.62,11.81
1989-04-06,0.0,27.17,66.79,9.1
1989-04-07,0.0,27.07,64.92,7.13
1989-04-08,0.0,26.87,57.83,13.38
1989-04-09,0.0,26.57,60.46,20.53
1989-04-10,0.0,27.47,63.96,25.96
1989-04-11,0.0,26.55,70.46,22.18
1989-04-12,0.0,26.97,73.38,20.39
1989-04-13,0.0,27.37,61.62,15.37
1989-04-14,0.0,27.62,66.62,7.53
1989-04-15,0.0,27.87,65.25,7.64
1989-04-16,0.0,27.44,69.58,7.54
1989-04-17,0.0,28.35,61.33,9.48
1989-04-18,0.0,28.34,50.62,6.94
1989-04-19,0.0,28.46,55.88,10.26
1989-04-20,0.0,28.41,67.21,14.22
1989-04-21,2.7,29.71,68.75,16.3
1989-04-22,1.8,29.33,70.79,15.47
1989-04-23,0.0,28.94,72.0,13.39
1989-04-24,0.0,27.87,71.0,8.8
1989-04-25,0.0,26.85,74.25,6.01
1989-04-26,0.0,27.92,68.33,8.61
1989-04-27,0.0,28.07,62.17,7.87
1989-04-28,0.0,27.54,66.46,7.87
1989-04-29,0.0,27.67,62.88,9.53
1989-04-30,0.0,28.27,64.08,9.33
1989-05-01,0.0,28.45,65.83,8.36
1989-05-02,0.0,28.92,66.29,9.24
1989-05-03,0.0,28.74,67.38,14.16
1989-05-04,0.0,29.02,66.08,11.96
1989-05-05,1.1,28.46,69.17,7.35
1989-05-06,0.1,28.68,66.92,6.18
1989-05-07,0.3,27.79,73.5,4.99
1989-05-08,0.0,28.86,68.54,9.96
1989-05-09,0.0,28.45,68.25,14.65
1989-05-10,0.0,28.28,69.38,13.56
1989-05-11,0.0,28.72,68.04,8.27
1989-05-12,0.0,28.85,68.42,7.62
1989-05-13,0.0,28.68,70.21,9.84
1989-05-14,0.0,28.5,68.71,11.83
1989-05-15,0.0,28.25,67.42,15.27
1989-05-16,0.0,28.63,68.62,8.04
1989-05-17,0.2,29.07,71.58,4.48
1989-05-18,2.5,29.03,71.08,4.21
1989-05-19,11.2,28.12,79.25,5.07
1989-05-20,19.8,26.49,89.58,3.83
1989-05-21,6.3,25.41,94.0,6.29
1989-05-22,4.6,27.21,83.25,4.19
1989-05-23,26.9,27.19,88.08,2.9
1989-05-24,3.3,29.18,70.71,14.57
1989-05-25,0.0,28.22,71.33,23.93
1989-05-26,10.6,25.44,96.12,15.38
1989-05-27,0.0,26.54,84.25,13.62
1989-05-28,4.1,27.52,80.88,11.89
1989-05-29,0.7,28.08,75.62,14.25
1989-05-30,1.7,26.36,84.58,12.64
1989-05-31,20.2,25.93,89.96,10.77
1989-06-01,0.0,28.34,69.88,10.21
1989-06-02,0.0,27.85,72.46,8.81
1989-06-03,0.0,28.62,67.08,10.45
1989-06-04,1.2,28.28,76.38,10.71
1989-06-05,3.0,27.72,79.67,14.87
1989-06-06,1.1,28.24,74.21,10.92
1989-06-07,0.4,29.34,68.21,8.95
1989-06-08,3.5,27.97,78.0,9.11
1989-06-09,0.0,28.44,66.96,18.53
1989-06-10,0.0,28.12,67.29,26.9
1989-06-11,0.2,29.89,59.38,19.69
1989-06-12,8.1,26.63,82.71,4.67
1989-06-13,0.7,28.17,74.46,7.96
1989-06-14,1.4,27.81,74.92,6.94
1989-06-15,14.0,25.72,88.83,6.75
1989-06-16,3.2,26.55,81.75,8.4
1989-06-17,1.2,27.78,75.08,9.72
1989-06-18,0.7,29.0,68.54,12.55
1989-06-19,0.0,29.18,66.96,13.15
1989-06-20,0.4,28.37,72.25,12.66
1989-06-21,1.5,27.82,75.33,9.32
1989-06-22,0.2,28.74,68.79,18.11
1989-06-23,6.4,25.82,90.17,17.12
1989-06-24,4.4,26.66,81.25,17.49
1989-06-25,36.0,25.35,93.58,12.24
1989-06-26,19.4,25.49,89.67,17.11
1989-06-27,3.5,26.29,81.33,13.93
1989-06-28,0.0,27.47,74.46,9.83
1989-06-29,0.0,27.33,77.12,11.64
1989-06-30,0.4,27.74,73.58,15.68
1989-07-01,1.3,26.05,81.04,12.49
1989-07-02,0.8,26.86,76.21,10.99
1989-07-03,0.6,27.16,74.25,6.53
1989-07-04,2.3,27.37,76.62,5.66
1989-07-05,0.0,26.24,81.88,8.23
1989-07-06,0.0,27.98,71.96,8.51
1989-07-07,0.2,29.05,71.17,9.31
1989-07-08,0.0,28.46,70.88,12.54
1989-07-09,0.0,28.98,69.92,12.92
1989-07-10,0.2,27.82,72.5,13.52
1989-07-11,4.8,24.99,87.46,10.84
1989-07-12,1.2,26.65,79.79,3.34
1989-07-13,0.0,27.93,70.38,9.25
1989-07-14,0.0,26.36,74.08,13.85
1989-07-15,0.1,28.06,72.0,6.8
1989-07-16,0.6,28.88,68.83,10.5
1989-07-17,0.6,27.87,69.42,20.66
1989-07-18,0.0,28.65,68.0,30.04
1989-07-19,0.2,27.42,78.54,20.6
1989-07-20,5.4,26.32,88.29,13.33
1989-07-21,33.6,24.99,94.83,12.34
1989-07-22,4.5,26.25,77.54,20.27
1989-07-23,0.0,26.36,77.71,25.52
1989-07-24,5.7,25.01,90.42,17.21
1989-07-25,0.0,28.22,69.79,16.83
1989-07-26,0.0,28.3,68.58,21.29
1989-07-27,0.0,28.69,62.38,18.08
1989-07-28,0.1,29.72,58.54,14.79
1989-07-29,2.7,27.46,72.04,17.96
1989-07-30,11.2,25.16,89.33,16.42
1989-07-31,0.0,28.32,64.21,20.19
1989-08-01,3.2,27.06,77.04,21.87
1989-08-02,0.8,28.37,66.58,22.95
1989-08-03,4.7,26.83,82.42,19.47
1989-08-04,2.5,27.43,72.67,22.27
1989-08-05,0.3,27.35,74.17,20.24
1989-08-06,0.2,27.87,73.04,21.09
1989-08-07,0.9,26.42,82.21,21.19
1989-08-08,0.0,28.6,66.83,19.27
1989-08-09,0.1,27.01,74.96,13.71
1989-08-10,0.5,26.97,76.54,10.04
1989-08-11,0.0,27.23,77.04,16.33
1989-08-12,0.2,27.31,77.75,17.15
1989-08-13,0.1,27.43,73.0,12.44
1989-08-14,0.3,28.57,69.38,8.88
1989-08-15,1.0,27.0,74.67,5.78
1989-08-16,2.6,27.34,79.04,5.71
1989-08-17,4.5,27.81,81.62,7.24
1989-08-18,1.3,27.55,80.83,14.99
1989-08-19,0.8,28.29,71.92,22.53
1989-08-20,0.0,27.1,77.88,20.81
1989-08-21,0.9,26.12,85.29,11.52
1989-08-22,5.7,26.9,83.25,10.88
1989-08-23,1.5,27.87,74.58,18.71
1989-08-24,0.0,26.92,77.38,23.73
1989-08-25,0.3,27.38,77.88,20.74
1989-08-26,5.5,26.16,85.04,11.07
1989-08-27,0.2,26.6,79.21,13.8
1989-08-28,0.0,26.3,81.25,18.83
1989-08-29,3.1,26.09,83.33,16.69
1989-08-30,0.0,27.44,75.83,9.62
1989-08-31,0.0,28.09,71.79,6.05
1989-09-01,1.1,27.36,78.0,4.56
1989-09-02,0.1,27.38,74.58,18.37
1989-09-03,0.0,28.0,67.04,22.09
1989-09-04,0.1,27.89,70.79,23.12
1989-09-05,0.8,27.14,72.42,22.89
1989-09-06,2.9,26.69,77.67,15.7
1989-09-07,0.9,26.6,78.88,16.56
1989-09-08,1.4,26.65,77.33,16.34
1989-09-09,0.1,28.3,70.38,12.62
1989-09-10,5.1,25.91,89.75,10.19
1989-09-11,5.3,26.92,83.75,12.6
1989-09-12,4.2,26.79,84.71,11.79
1989-09-13,9.0,25.74,91.0,17.06
1989-09-14,4.6,25.87,88.08,13.91
1989-09-15,9.2,25.12,93.29,13.52
1989-09-16,0.0,24.5,92.08,14.42
1989-09-17,4.3,25.21,90.75,12.02
1989-09-18,0.0,27.03,77.0,12.03
1989-09-19,0.3,27.7,74.12,9.96
1989-09-20,0.1,28.41,70.79,6.07
1989-09-21,0.0,28.04,68.88,8.36
1989-09-22,0.0,28.2,69.21,8.88
1989-09-23,0.0,27.49,70.0,14.62
1989-09-24,0.0,27.23,71.08,14.52
1989-09-25,0.0,28.24,68.21,15.48
1989-09-26,0.0,27.78,68.54,15.66
1989-09-27,0.0,27.55,70.38,13.39
1989-09-28,0.7,27.3,72.42,9.63
1989-09-29,0.1,25.13,84.46,2.22
1989-09-30,7.4,26.12,81.71,4.47
1989-10-01,3.9,26.5,82.21,8.56
1989-10-02,22.6,25.45,92.04,8.36
1989-10-03,0.6,25.97,83.67,8.91
1989-10-04,6.7,25.55,88.79,9.25
1989-10-05,0.6,26.57,81.58,7.51
1989-10-06,2.9,27.26,79.71,9.87
1989-10-07,0.0,27.71,68.75,18.59
1989-10-08,0.0,27.19,73.12,14.18
1989-10-09,0.6,26.17,80.58,7.65
1989-10-10,0.0,27.84,74.12,7.65
1989-10-11,5.9,26.14,88.29,3.05
1989-10-12,41.4,24.9,96.29,12.13
1989-10-13,0.2,26.3,79.88,22.82
1989-10-14,13.4,25.62,90.0,8.51
1989-10-15,0.0,25.99,83.29,10.2
1989-10-16,0.0,27.42,70.58,16.43
1989-10-17,5.5,24.78,89.12,17.9
1989-10-18,0.0,26.04,80.46,20.33
1989-10-19,0.0,26.94,72.04,22.25
1989-10-20,0.0,26.45,67.92,25.67
1989-10-21,0.0,26.58,74.71,9.04
1989-10-22,0.0,25.71,78.75,15.27
1989-10-23,0.3,25.87,75.75,19.15
1989-10-24,0.0,26.87,70.25,19.23
1989-10-25,0.0,26.78,72.21,18.77
1989-10-26,0.0,26.51,74.5,18.66
1989-10-27,0.0,26.09,74.75,17.76
1989-10-28,0.0,26.06,72.75,21.14
1989-10-29,0.0,25.8,74.08,22.53
1989-10-30,0.0,26.4,68.04,24.24
1989-10-31,0.1,26.33,68.0,24.29
1989-11-01,0.0,26.5,67.62,25.38
1989-11-02,0.0,25.92,73.0,22.09
1989-11-03,0.0,26.0,74.62,18.45
1989-11-04,0.0,26.26,73.38,17.44
1989-11-05,0.0,26.0,73.83,19.4
1989-11-06,0.0,26.15,68.62,20.74
1989-11-07,1.4,25.33,74.58,19.68
1989-11-08,0.0,26.79,74.38,24.25
1989-11-09,0.0,26.63,69.67,23.54
1989-11-10,0.0,26.21,69.08,25.53
1989-11-11,0.0,27.21,62.08,27.22
1989-11-12,0.0,26.77,68.0,25.41
1989-11-13,0.0,26.56,70.62,24.44
1989-11-14,0.0,26.64,66.5,22.92
1989-11-15,0.0,26.19,69.04,24.08
1989-11-16,0.0,25.41,69.33,26.79
1989-11-17,0.0,25.55,64.04,31.19
1989-11-18,0.0,24.72,61.42,33.48
1989-11-19,0.0,25.27,57.42,33.42
1989-11-20,0.0,25.03,61.0,31.62
1989-11-21,0.0,24.15,61.75,27.92
1989-11-22,0.0,25.11,58.67,23.8
1989-11-23,0.0,25.86,62.62,20.38
1989-11-24,0.0,26.96,59.71,23.13
1989-11-25,0.0,26.36,63.21,25.25
1989-11-26,0.0,26.16,71.38,21.68
1989-11-27,0.0,25.71,70.29,22.91
1989-11-28,0.0,25.36,67.62,29.23
1989-11-29,0.0,24.53,66.83,35.37
1989-11-30,0.0,23.58,66.92,35.97
1989-12-01,0.0,22.96,63.79,35.91
1989-12-02,0.0,21.84,67.04,32.29
1989-12-03,0.0,21.46,66.17,25.9
1989-12-04,0.0,23.42,65.92,20.45
1989-12-05,0.0,23.13,64.79,17.59
1989-12-06,0.0,23.92,65.04,20.78
1989-12-07,0.0,24.34,65.17,21.43
1989-12-08,0.0,24.09,63.33,25.4
1989-12-09,0.0,22.85,66.29,26.69
1989-12-10,0.0,23.53,66.67,24.91
1989-12-11,0.0,24.24,69.04,27.37
1989-12-12,0.0,23.44,67.92,29.65
1989-12-13,0.0,22.74,65.62,31.41
1989-12-14,0.0,21.89,65.04,33.48
1989-12-15,0.0,21.39,61.5,29.14
1989-12-16,0.0,22.82,61.54,29.58
1989-12-17,0.0,23.96,59.96,29.85
1989-12-18,0.0,25.16,52.83,28.99
1989-12-19,1.1,25.6,59.25,28.59
1989-12-20,0.0,25.3,57.17,25.19
1989-12-21,0.0,25.15,68.88,22.27
1989-12-22,0.0,25.68,70.62,20.04
1989-12-23,0.0,24.25,78.92,18.69
1989-12-24,0.0,24.61,75.12,21.66
1989-12-25,0.0,24.41,69.83,22.86
1989-12-26,0.0,23.88,69.21,22.99
1989-12-27,0.0,23.36,68.5,26.78
1989-12-28,0.0,23.49,68.17,22.97
1989-12-29,0.0,24.23,64.62,21.72
1989-12-30,0.0,23.92,69.67,24.81
1989-12-31,0.0,23.78,72.38,22.99
1990-01-01,0.0,22.59,67.5,20.07
1990-01-02,0.0,22.64,64.42,20.22
1990-01-03,0.0,23.72,67.58,25.49
1990-01-04,0.0,23.64,67.42,29.39
1990-01-05,0.0,23.38,62.0,28.69
1990-01-06,0.0,25.1,55.04,29.34
1990-01-07,0.0,26.2,53.5,29.71
1990-01-08,0.0,26.28,59.58,25.11
1990-01-09,0.0,25.18,68.71,23.04
1990-01-10,0.0,25.44,66.29,22.92
1990-01-11,0.0,25.3,63.67,24.51
1990-01-12,0.0,25.5,68.58,27.13
1990-01-13,0.0,25.45,68.92,26.73
1990-01-14,0.0,25.03,70.79,24.24
1990-01-15,0.0,24.62,69.58,22.35
1990-01-16,0.0,23.96,69.38,25.43
1990-01-17,0.0,24.13,72.17,23.95
1990-01-18,0.0,23.6,68.83,17.87
1990-01-19,0.0,23.9,66.71,18.16
1990-01-20,0.0,24.03,65.96,26.78
1990-01-21,0.0,23.74,66.71,27.29
1990-01-22,0.0,24.13,66.17,27.94
1990-01-23,0.0,23.66,62.08,33.11
1990-01-24,0.0,23.09,60.79,30.44
1990-01-25,0.0,23.51,63.71,28.08
1990-01-26,0.0,23.95,61.12,29.79
1990-01-27,0.0,24.04,64.62,29.42
1990-01-28,0.0,23.27,65.29,25.84
1990-01-29,0.0,24.36,59.04,21.64
1990-01-30,0.0,24.37,67.0,20.01
1990-01-31,0.0,25.41,63.08,21.89
1990-02-01,0.0,24.25,66.79,30.31
1990-02-02,0.0,24.37,66.25,27.0
1990-02-03,0.0,25.39,68.88,26.28
1990-02-04,0.0,24.47,67.08,28.8
1990-02-05,0.0,24.82,67.38,29.7
1990-02-06,0.0,25.67,62.83,29.29
1990-02-07,0.0,24.64,65.75,27.81
1990-02-08,0.0,24.07,67.71,25.17
1990-02-09,0.0,23.79,69.04,24.17
1990-02-10,0.0,24.27,70.5,23.44
1990-02-11,0.0,24.57,71.42,23.63
1990-02-12,0.0,24.0,68.46,24.77
1990-02-13,0.0,23.32,69.25,20.43
1990-02-14,0.0,24.21,67.46,13.01
1990-02-15,0.0,24.53,68.29,13.85
1990-02-16,0.0,25.03,68.29,13.86
1990-02-17,0.0,26.0,69.38,14.06
1990-02-18,0.0,25.67,69.17,13.88
1990-02-19,0.0,25.16,70.71,13.96
1990-02-20,0.0,24.92,68.54,15.47
1990-02-21,0.0,25.47,66.08,9.89
1990-02-22,0.0,25.96,67.46,6.44
1990-02-23,0.0,26.17,66.67,6.01
1990-02-24,0.0,25.69,66.33,19.06
1990-02-25,0.0,25.28,69.88,23.76
1990-02-26,0.0,25.27,68.58,23.47
1990-02-27,0.0,25.25,69.08,20.06
1990-02-28,0.0,25.39,68.62,16.83
1990-03-01,0.0,25.41,67.83,16.06
1990-03-02,0.0,25.58,67.46,17.22
1990-03-03,0.0,25.38,71.5,20.09
1990-03-04,0.0,25.12,71.54,21.58
1990-03-05,0.0,24.71,69.17,21.22
1990-03-06,0.0,24.87,69.0,25.33
1990-03-07,0.0,25.63,69.58,23.41
1990-03-08,0.0,25.5,68.96,26.19
1990-03-09,0.0,25.44,68.54,25.94
1990-03-10,0.0,25.97,63.62,27.99
1990-03-11,0.0,26.38,67.46,22.63
1990-03-12,0.0,26.12,65.75,21.2
1990-03-13,0.0,25.71,67.38,21.82
1990-03-14,0.0,25.73,72.75,20.23
1990-03-15,0.0,25.51,71.12,21.88
1990-03-16,0.0,25.62,67.17,24.43
1990-03-17,0.0,25.98,64.75,28.08
1990-03-18,0.0,26.05,64.75,27.7
1990-03-19,0.0,25.88,65.04,27.94
1990-03-20,0.0,25.89,68.12,22.98
1990-03-21,0.0,26.36,69.96,17.35
1990-03-22,0.0,26.71,68.71,14.05
1990-03-23,0.0,27.56,69.21,8.45
1990-03-24,0.0,27.67,66.08,5.75
1990-03-25,0.0,27.28,64.29,7.8
1990-03-26,0.0,27.62,56.75,7.33
1990-03-27,0.0,26.57,67.38,11.91
1990-03-28,0.0,26.35,63.42,11.98
1990-03-29,0.0,26.68,62.79,9.26
1990-03-30,0.0,27.06,66.12,6.52
1990-03-31,0.0,27.2,66.42,7.07
1990-04-01,0.0,27.73,62.0,6.77
1990-04-02,0.0,27.9,69.04,8.25
1990-04-03,0.0,28.33,69.83,8.45
1990-04-04,0.0,27.23,68.62,8.52
1990-04-05,0.0,26.76,60.0,27.03
1990-04-06,0.0,25.66,71.33,22.23
1990-04-07,0.0,27.58,67.17,21.9
1990-04-08,0.0,27.14,69.25,19.13
1990-04-09,0.0,27.01,67.62,18.95
1990-04-10,0.0,27.54,67.67,10.95
1990-04-11,0.0,28.24,71.5,8.92
1990-04-12,0.0,28.75,69.88,9.27
1990-04-13,0.0,29.0,67.33,9.7
1990-04-14,0.0,28.19,69.67,8.49
1990-04-15,0.0,28.44,61.92,10.08
1990-04-16,0.0,29.87,70.21,13.94
1990-04-17,0.0,29.7,69.0,18.54
1990-04-18,0.0,30.02,69.0,20.3
1990-04-19,0.0,30.1,68.88,19.54
1990-04-20,0.0,29.09,72.21,17.7
1990-04-21,0.0,30.49,68.58,17.69
1990-04-22,0.0,29.92,71.62,17.84
1990-04-23,0.0,29.89,68.17,17.94
1990-04-24,0.0,28.79,71.83,12.27
1990-04-25,0.0,27.42,73.08,10.35
1990-04-26,0.0,28.19,66.83,18.94
1990-04-27,0.1,28.02,69.38,21.76
1990-04-28,0.0,28.04,67.58,23.89
1990-04-29,0.0,28.37,66.92,21.52
1990-04-30,0.0,27.68,70.08,20.14
1990-05-01,0.0,28.05,68.12,15.7
1990-05-02,0.0,27.92,70.21,11.01
1990-05-03,0.0,28.36,72.12,7.23
1990-05-04,0.0,28.39,70.54,7.83
1990-05-05,0.0,27.73,68.71,18.78
1990-05-06,0.0,27.81,68.17,16.83
1990-05-07,0.0,27.68,69.17,13.24
1990-05-08,0.0,28.31,70.12,9.9
1990-05-09,0.5,28.79,70.46,4.74
1990-05-10,0.0,28.97,68.0,6.02
1990-05-11,0.0,29.15,66.12,7.56
1990-05-12,0.0,29.65,64.38,11.41
1990-05-13,0.0,30.18,68.42,8.69
1990-05-14,0.0,29.83,68.42,7.58
1990-05-15,0.0,29.11,62.71,12.1
1990-05-16,2.4,28.49,76.54,4.65
1990-05-17,43.7,27.29,87.33,4.66
1990-05-18,11.4,27.5,85.67,7.43
1990-05-19,2.3,27.55,84.12,2.44
1990-05-20,12.2,27.51,82.83,9.22
1990-05-21,0.2,28.18,76.21,7.86
1990-05-22,0.0,29.24,70.75,5.64
1990-05-23,2.3,27.81,80.46,3.05
1990-05-24,2.6,26.27,89.08,4.25
1990-05-25,9.6,27.28,85.25,4.52
1990-05-26,19.3,26.45,90.79,10.25
1990-05-27,8.2,25.28,92.71,15.25
1990-05-28,0.7,26.46,82.33,17.94
1990-05-29,9.4,26.45,87.54,19.22
1990-05-30,0.0,27.32,79.58,21.0
1990-05-31,0.0,26.71,78.58,20.28
1990-06-01,0.0,28.42,70.83,19.09
1990-06-02,0.3,28.6,72.21,13.66
1990-06-03,5.8,27.71,82.58,13.06
1990-06-04,0.0,28.66,73.5,13.01
1990-06-05,1.7,27.52,79.29,13.12
1990-06-06,48.0,25.98,90.67,12.02
1990-06-07,0.0,29.67,64.25,13.78
1990-06-08,0.0,29.95,65.42,14.23
1990-06-09,0.8,29.07,69.5,13.72
1990-06-10,3.5,27.47,80.58,9.91
1990-06-11,10.0,26.23,86.46,21.0
1990-06-12,48.0,25.23,95.38,20.8
1990-06-13,31.0,24.56,92.92,18.62
1990-06-14,5.6,24.8,86.25,13.12
1990-06-15,3.6,24.79,86.67,22.82
1990-06-16,18.7,24.44,85.96,32.02
1990-06-17,0.0,28.28,69.71,23.26
1990-06-18,0.0,27.43,72.5,20.25
1990-06-19,5.1,27.52,79.0,18.09
1990-06-20,5.9,27.86,78.71,7.89
1990-06-21,8.5,26.53,87.83,4.26
1990-06-22,26.0,24.28,96.5,13.95
1990-06-23,0.0,27.03,77.88,18.87
1990-06-24,0.0,28.53,68.79,20.92
1990-06-25,2.9,27.73,80.33,17.94
1990-06-26,0.0,26.78,83.88,16.07
1990-06-27,8.2,27.09,83.79,11.51
1990-06-28,2.6,26.7,82.92,22.26
1990-06-29,0.2,28.46,68.21,24.29
1990-06-30,0.2,28.55,68.96,25.36
1990-07-01,4.6,26.62,82.17,20.41
1990-07-02,0.0,27.24,75.58,18.97
1990-07-03,1.3,28.19,74.71,15.77
1990-07-04,0.5,27.38,75.21,13.88
1990-07-05,0.8,27.95,74.08,9.25
1990-07-06,1.8,26.62,79.75,7.38
1990-07-07,1.1,28.01,74.29,8.45
1990-07-08,0.4,27.69,75.88,10.48
1990-07-09,0.9,27.51,76.38,15.17
1990-07-10,7.5,26.14,87.88,20.45
1990-07-11,1.4,26.81,81.62,16.71
1990-07-12,0.3,27.98,71.79,15.56
1990-07-13,4.4,26.39,81.21,11.26
1990-07-14,8.3,25.9,86.12,9.34
1990-07-15,0.0,26.56,80.17,11.1
1990-07-16,13.1,25.58,86.62,11.21
1990-07-17,6.2,25.63,85.25,10.64
1990-07-18,0.5,26.46,80.21,13.95
1990-07-19,3.3,25.65,87.04,15.58
1990-07-20,1.4,26.83,81.83,12.78
1990-07-21,10.9,26.66,86.71,7.07
1990-07-22,0.0,27.72,72.29,15.93
1990-07-23,1.9,26.92,74.38,19.51
1990-07-24,3.6,26.99,80.58,10.26
1990-07-25,0.0,26.89,78.29,15.16
1990-07-26,1.4,26.21,85.08,16.73
1990-07-27,0.6,27.46,75.79,17.16
1990-07-28,0.0,27.24,72.25,18.14
1990-07-29,0.1,28.62,67.92,22.12
1990-07-30,0.0,28.92,69.0,23.4
1990-07-31,0.0,28.21,72.08,27.16
1990-08-01,0.0,28.11,75.29,22.92
1990-08-02,0.0,27.89,73.38,22.35
1990-08-03,0.0,28.75,69.5,21.96
1990-08-04,0.1,28.13,73.33,19.94
1990-08-05,0.5,27.66,74.79,14.94
1990-08-06,1.0,26.88,78.17,9.39
1990-08-07,0.8,27.03,78.88,9.56
1990-08-08,1.5,26.96,78.83,11.64
1990-08-09,1.5,26.65,79.33,12.94
1990-08-10,0.0,27.94,71.29,16.31
1990-08-11,4.2,25.77,85.12,12.06
1990-08-12,3.3,26.61,82.92,4.72
1990-08-13,7.1,26.17,85.83,5.18
1990-08-14,8.4,25.35,89.88,8.43
1990-08-15,15.3,26.41,86.67,6.56
1990-08-16,45.3,25.65,95.25,5.03
1990-08-17,69.7,24.57,96.21,10.86
1990-08-18,4.6,25.38,88.96,25.35
1990-08-19,0.9,26.97,74.08,29.77
1990-08-20,0.0,28.36,60.83,26.99
1990-08-21,0.0,28.4,60.0,25.12
1990-08-22,0.0,28.63,59.79,23.07
1990-08-23,1.2,27.44,71.25,30.19
1990-08-24,1.1,26.85,74.62,28.07
1990-08-25,0.9,28.76,63.75,21.82
1990-08-26,1.5,27.9,68.75,15.51
1990-08-27,0.0,28.51,62.38,15.0
1990-08-28,0.2,27.5,73.04,21.0
1990-08-29,1.1,26.35,81.96,34.6
1990-08-30,5.5,24.83,94.96,28.14
1990-08-31,0.0,26.94,78.12,21.13
1990-09-01,0.1,28.39,69.75,18.85
1990-09-02,0.8,27.84,71.92,19.07
1990-09-03,17.6,25.27,93.92,23.58
1990-09-04,0.6,26.58,81.08,22.12
1990-09-05,0.9,25.94,84.54,18.62
1990-09-06,0.2,26.52,81.29,12.52
1990-09-07,0.6,27.37,76.04,12.69
1990-09-08,0.4,27.28,77.17,20.93
1990-09-09,6.5,26.02,86.42,24.94
1990-09-10,0.5,26.8,77.29,23.3
1990-09-11,0.0,27.53,72.08,20.21
1990-09-12,0.0,28.13,68.92,16.16
1990-09-13,0.1,28.49,70.08,13.64
1990-09-14,0.0,28.65,70.17,7.68
1990-09-15,1.2,28.53,72.71,8.09
1990-09-16,2.6,26.65,85.83,8.48
1990-09-17,0.0,27.86,73.79,25.46
1990-09-18,0.0,27.01,77.21,32.08
1990-09-19,7.6,25.81,92.25,24.13
1990-09-20,1.7,26.55,85.0,12.94
1990-09-21,0.0,28.18,74.42,6.14
1990-09-22,0.0,27.53,75.54,6.83
1990-09-23,0.0,26.93,76.54,9.81
1990-09-24,0.0,27.01,76.96,7.43
1990-09-25,0.0,26.84,78.33,9.3
1990-09-26,2.3,26.3,83.5,9.16
1990-09-27,8.8,26.13,85.83,4.32
1990-09-28,0.0,26.83,75.33,10.31
1990-09-29,7.2,24.77,91.21,8.8
1990-09-30,2.3,25.75,83.12,10.25
1990-10-01,0.0,26.66,74.38,14.28
1990-10-02,27.3,25.07,91.83,9.18
1990-10-03,4.3,25.25,91.25,10.63
1990-10-04,9.2,25.38,96.33,17.13
1990-10-05,2.6,25.56,87.38,6.18
1990-10-06,7.9,25.41,91.08,3.48
1990-10-07,2.3,26.41,83.12,7.7
1990-10-08,0.1,25.93,82.42,13.99
1990-10-09,0.0,25.91,78.21,21.45
1990-10-10,0.0,25.89,73.04,20.7
1990-10-11,0.0,26.6,72.21,18.61
1990-10-12,3.1,24.63,88.67,14.47
1990-10-13,19.0,25.53,92.33,6.29
1990-10-14,0.3,25.11,85.5,4.37
1990-10-15,0.0,26.25,83.54,8.94
1990-10-16,4.8,25.56,90.75,2.88
1990-10-17,15.7,25.93,92.25,2.79
1990-10-18,10.2,24.84,96.54,12.28
1990-10-19,1.0,25.85,86.62,12.59
1990-10-20,0.0,26.36,81.08,5.59
1990-10-21,0.0,26.44,76.0,15.84
1990-10-22,0.0,26.18,78.54,16.72
1990-10-23,0.0,26.1,77.92,15.73
1990-10-24,0.0,26.34,77.04,18.17
1990-10-25,1.4,24.38,81.75,21.3
1990-10-26,0.8,24.41,88.04,19.44
1990-10-27,0.0,26.24,75.38,25.51
1990-10-28,0.0,26.49,74.04,26.0
1990-10-29,0.0,26.48,73.71,22.19
1990-10-30,0.0,26.77,70.96,26.65
1990-10-31,0.0,26.49,73.88,25.43
1990-11-01,0.0,26.36,74.0,23.01
1990-11-02,0.0,26.63,75.38,21.22
1990-11-03,0.0,26.82,77.42,12.05
1990-11-04,0.0,26.35,82.08,4.14
1990-11-05,0.2,26.7,79.83,6.47
1990-11-06,0.2,27.37,78.08,4.23
1990-11-07,0.6,26.26,81.25,3.07
1990-11-08,0.0,26.17,78.79,7.1
1990-11-09,0.0,26.1,75.92,7.41
1990-11-10,0.2,26.01,80.46,19.61
1990-11-11,20.4,23.87,96.0,10.63
1990-11-12,2.4,23.24,89.79,9.14
1990-11-13,0.0,24.76,88.33,14.74
1990-11-14,0.0,24.83,82.58,15.67
1990-11-15,3.5,24.95,78.88,23.07
1990-11-16,0.0,23.85,83.83,26.65
1990-11-17,0.0,25.71,78.5,13.71
1990-11-18,0.7,25.0,89.04,6.95
1990-11-19,0.0,25.42,82.29,13.22
